lui,LUI,YES
thoughts,TOU,NO
tenu,TENU,YES
ken,KAN,NO
comparable,KONPARABL,YES
kel,KEL,NO
sensationnel,SANSASIONEL,YES
sociaux,SOSIO,YES
importance,INPORTANS,YES
prions,PRION,YES
coolos,KOULO,NO
kelas,KELA,NO
géante,JANT,YES
ailerons,AILERON,YES
figaro,FIGARO,YES
kev,KEV,NO
ponctuelle,PONKTUEL,YES
ho,O,YES
distribution,DISTRIBUSION,YES
hits,hits,NO
aqui,AKI,NO
lont,LON,NO
career,KAR,NO
favez,FAV,NO
spray,SPRAI,NO
minds,MIN,NO
limite,LIMIT,YES
rois,ROI,YES
shâ,CHA,NO
congrat,KONGRA,NO
flots,FLO,YES
téléspectateurs,TELESPEKTATER,YES
estimation,ESTIMASION,YES
wajih,OIJI,NO
jersey,JERSAI,YES
skating,SKATING,YES
maklum,MAKLUM,NO
sheyka,CHEIKA,NO
tuesday,TUEDAI,NO
harmonie,ARMONI,YES
gâtée,GAT,YES
correspondant,KORESPONDAN,YES
denise,DENIS,NO
johann,JOAN,NO
vosges,VOSJ,NO
stankin,STANKIN,NO
fameux,FAM,YES
mouchoir,MOUCHOIR,YES
intellectuels,INTELEKTUEL,YES
willy,OUILI,NO
sari,SARI,YES
yay,IAI,NO
tread,TREA,NO
calculait,KALKULAI,YES
démaquillez,DEMAKI,YES
discrimination,DISKRIMINASION,YES
vexé,VEX,YES
chanté,CHANT,YES
terriblement,TERIBLEMAN,YES
cent,SAN,YES
fusionnée,FUSION,YES
yah,IA,NO
maquillé,MAKIL,YES
kalas,KALA,NO
fgc,FGC,NO
quii,KI,NO
gatorade,GATORAD,NO
oth,O,NO
thanx,TAN,NO
league,LEAG,NO
piquer,PIK,YES
otc,OTC,NO
chauds,CHO,YES
pinuntahan,PINUNTAN,NO
mtn,MTN,NO
kicks,KIK,YES
deouvert,DEOUVER,NO
ti,TI,NO
vitrolles,VITROL,NO
moya,MOIA,NO
replie,REPLI,YES
nickelback,NIKELBAK,NO
chalu,CHALU,NO
carrière,KARIER,YES
privées,PRIV,YES
paraisse,PARAIS,YES
chala,CHALA,NO
ausīm,OSM,NO
taupe,TOP,YES
lajamais,LAJAMAI,NO
révisant,REVISAN,YES
demo,DEMO,NO
gladesmore,GLADESMOR,NO
surface,SURFAS,YES
demi,DEMI,YES
ive,IV,YES
démolir,DEMOLIR,YES
hdkgkdhekfhq´d,DKGKDEKFK,NO
ploucs,PLOUK,YES
hiiiiii,II,NO
revis,REVI,YES
aisne,AISN,NO
wku,WKU,NO
fondu,FONDU,YES
surjouées,SURJOU,NO
shooting,CHOUTING,NO
parte,PART,YES
chante,CHANT,YES
françaiseça,FRANSAISESA,NO
fervex,FERV,NO
formatées,FORMAT,NO
tisouite,TISOUIT,NO
havre,AVR,YES
connaissant,KONAISAN,YES
coïncidence,KOINSIDANS,YES
dickens,DIKAN,NO
party,PARTI,NO
killer,KIL,NO
hombleux,ONBL,NO
reprend,REPRAN,YES
ut,ut,YES
alleins,ALIN,NO
inconsidérée,INKONSIDER,YES
fesses,FES,YES
annnnw,ANW,NO
theaters,TEATER,NO
mze,MZ,NO
baver,BAV,YES
vuelve,VUELV,NO
camberwell,KANBERWEL,NO
révolution,REVOLUSION,YES
lézignan,LEZINIAN,NO
frequently,FREKANTLI,NO
lough,LOUG,NO
iezublavqbslcjcb,IEZUBLAVKBSLCJCB,NO
noonnnnnnn,NOUNN,NO
yatribi,IATRIBI,NO
ashley,ACHLAI,NO
tatouer,TATOU,YES
philo,FILO,YES
i,i,NO
tirée,TIR,YES
village,VILAJ,YES
well,WEL,NO
pastille,PASTIL,YES
foutais,FOUTAI,YES
drone,DRON,NO
vincent,VINSAN,NO
branle,BRANL,YES
mecs,MEK,YES
onezie,ONEZI,NO
nénette,NENET,YES
femmz,FEMZ,NO
choquent,CHOKAN,YES
ptddr,PTDR,NO
onde,OND,YES
mèneront,MENERON,YES
mène,MAN,YES
incapable,INKAPABL,YES
blaguent,BLAGAN,YES
purifier,PURIFI,YES
meilleuur,MAILER,NO
jeje,JEJ,NO
dacorelle,DAKOREL,NO
mistakes,MISTAK,NO
cucu,KUKU,YES
chaleuresement,CHALERESEMAN,NO
rest,RES,NO
hess,hess,NO
motivé,MOTIV,YES
femme,FEM,YES
préfére,PREFER,NO
ringard,RINGAR,YES
fanné,FAN,NO
vide,VID,YES
bullshit,BULCHI,NO
altruiste,ALTRUIST,YES
sweet,SW,NO
riverside,RIVERSID,NO
tonton,TONTON,YES
kick,KIK,YES
correctement,KOREKTEMAN,YES
sandrine,SANDRIN,NO
sonia,SONIA,NO
rezé,REZ,NO
arnaque,ARNAK,YES
centrec,SANTREK,NO
tfaçons,TFASON,NO
laurine,LORIN,NO
yusep,IUSEP,NO
chienne,CHIN,YES
maudits,MODI,YES
mañana,MANANA,NO
quinquennat,KINKENA,YES
necessary,NESESARI,NO
centimètres,SANTIMETR,YES
lost,LOS,NO
ring,RING,YES
candy,KANDI,NO
illusion,ILUSION,YES
pagi,PAJI,NO
sissy,SISI,NO
kermesse,KERMES,YES
surgery,SURJERI,NO
lose,LOS,NO
scène,SAN,YES
enlaidir,ANLAIDIR,YES
page,PAJ,YES
degueu,DEG,NO
shed,CH,YES
revers,REVER,YES
arbitrage,ARBITRAJ,YES
numero23,NUMERO,NO
truqué,TRUK,YES
twitter,TOUIT,NO
semaines,SEMAIN,YES
pensé,PANS,YES
monthoux,MONTOU,NO
shei,CHAI,NO
hush,UCH,NO
francisco,FRANSISKO,NO
jla,JLA,NO
magnae,MANIA,NO
cleveland,KLEVELAN,NO
home,OM,YES
peter,PET,NO
mignooooon,MINIOUN,NO
mouchoirs,MOUCHOIR,YES
fanne,FAN,NO
vraiment,VRAIMAN,YES
perosnne,PEROSN,NO
tangerang,TANJERAN,NO
toucher,TOUCH,YES
staaaaan,STAAN,NO
communes,KOMUN,YES
honteux,ONT,YES
tchao,TCHAO,YES
trébuche,TREBUCH,YES
charmant,CHARMAN,YES
thenay,TENAI,NO
wendy,WENDI,NO
warfare,OIRFAR,NO
sweepstakes,SWEPSTAK,YES
superbement,SUPERBEMAN,YES
pr,PR,NO
puedo,PUEDO,NO
ps,ps,NO
camile,KAMIL,NO
journal,JOURNAL,YES
rock,ROK,YES
choker,CHOK,NO
camila,KAMILA,NO
paper,PAP,NO
pellerin,PELERIN,NO
traditionnelle,TRADISIONEL,YES
zerma,ZERMA,NO
hurle,URL,YES
susurer,SUSUR,NO
travelos,TRAVELO,NO
passepartout,PASEPARTOU,NO
scandaleux,SKANDAL,YES
rappellera,RAPELERA,YES
membre,MANBR,YES
rivés,RIV,YES
madame,MADAM,YES
tressia,TRESIA,NO
rodeo,RODEO,NO
sainghin,SAINGIN,NO
devienne,DEVIN,YES
puppies,PUPI,NO
mettait,METAI,YES
sûr,SUR,YES
wahoooo,OIOU,NO
s’offusquent,SOFUSKAN,NO
artiste,ARTIST,YES
cocos,KOKO,YES
py,PI,NO
souvenirs,SOUVENIR,YES
washington,OICHINTON,NO
agenouille,AJENOUIL,YES
empirique,ANPIRIK,YES
biiiiiim,BIIM,NO
disan,DISAN,NO
artists,ARTIS,NO
couldnt,KOULDN,NO
dug,DUG,NO
tenues,TENU,YES
rappelons,RAPELON,YES
jspa,JSPA,NO
croisent,KROISAN,YES
mississippi,MISISIPI,NO
networking,NETORKING,NO
impatience,INPASINS,YES
whom,OUM,NO
museum,MUSEM,NO
mourut,MOURU,YES
personnalités,PERSONALIT,YES
noticed,NOTIS,NO
wakeeey,OIKEAI,NO
prononcer,PRONONS,YES
ressort,RESOR,YES
jspr,JSPR,NO
cousinne,KOUSIN,NO
tg,tg,NO
vichy,VICHI,YES
daniela,DANIELA,NO
saisir,SAISIR,YES
pg,PG,NO
courte,KOURT,YES
ttes,TE,NO
north,NOR,NO
métiers,METIER,YES
hr,hr,NO
hs,hs,NO
masque,MASK,YES
escros,ESKRO,NO
forreal,FOREAL,NO
continu,KONTINU,YES
teuf,TEF,NO
hi,hi,YES
réalisation,REALISASION,YES
gain,GIN,YES
courts,KOUR,YES
général,JENERAL,YES
complètement,KONPLETEMAN,YES
ramène,RAMAN,YES
ha,ha,YES
eau,O,YES
eat,EA,NO
hd,hd,NO
he,E,NO
générique,JENERIK,YES
pi,PI,YES
baiser,BAIS,YES
dme,DM,NO
dmg,DMG,NO
laporte,LAPORT,NO
remballez,RANBAL,YES
godson,GODSON,NO
niveau,NIVO,YES
dms,DM,NO
woke,OK,NO
moshé,MOCH,NO
signes,SIN,YES
mayenne,MAIAN,NO
piece,PIES,NO
celle,SEL,YES
etape,ETAP,NO
ahahahhaha,AAA,NO
mdrrrrrr,MDRR,NO
blasphème,BLASFEM,YES
baaat,BA,NO
sanders,SANDER,NO
chercher,CHERCH,YES
cherches,CHERCH,YES
nuire,NUIR,YES
penny,PENI,YES
kisses,KIS,NO
orgasme,ORGASM,YES
bégayer,BEGAI,YES
prolo,PROLO,NO
twist,TOUIS,YES
calculer,KALKUL,YES
overwinning,OVEROUINING,NO
lpbbbb,LPB,NO
lambesc,LANBESK,NO
eric,ERIK,NO
portée,PORT,YES
selon,SELON,YES
diego,DIEGO,NO
vologne,VOLON,NO
arrêtez,ARET,YES
contest,KONTES,NO
folie,FOLI,YES
packs,PAK,YES
arrêtes,ARET,YES
arrêter,ARET,YES
désavantage,DESAVANTAJ,YES
dahka,DAKA,NO
prévisible,PREVISIBL,YES
talkin,TALKIN,NO
arry,ARI,NO
boursin,BOURSIN,NO
star,STAR,YES
niçoise,NISOIS,YES
fois,FOI,YES
barlin,BARLIN,NO
insults,INSUL,NO
gagneras,GANIERA,YES
magnigfique,MANIGFIK,NO
hé,E,NO
backstage,BAKSTAJ,NO
seminggu,SEMINGU,NO
prouuumis,PROUMI,NO
insulte,INSULT,YES
momma,MOMA,NO
champigny,CHANPIGNI,NO
friends,FRIN,NO
yeaaaaaah,IEAA,NO
qualifiée,KALIFI,YES
mainceur,MINSER,NO
samsung,SAMSING,NO
tours,TOUR,YES
fêtre,FETR,NO
survoltée,SURVOLT,YES
bcp,BCP,NO
simpson,SINPSON,NO
cuiseaux,KUISO,NO
reponds,REPON,NO
todays,TODAI,NO
pardon,PARDON,YES
forcé,FORS,YES
ghislain,GISLIN,NO
déjà,DEJA,YES
ajxjqb,AJXJKB,NO
consiste,KONSIST,YES
pleuré,PLER,YES
nitouches,NITOUCH,NO
bizarrement,BIZAREMAN,YES
aider,AID,YES
aides,AID,YES
bègue…,BEG,NO
akxlqb,AKXLKB,NO
aidez,AID,YES
baya,BAIA,YES
fronts,FRON,YES
buddy,BUDI,NO
presente,PRESANT,NO
aui,OI,NO
légèrement,LEJEREMAN,YES
wayne,OIN,NO
pâtissières,PATISIER,YES
quenelle,KENEL,YES
bimbos,BINBO,NO
picarde,PIKARD,YES
aus,O,NO
aur,OR,NO
pdt,PD,NO
recycle,RESIKL,YES
aux,O,YES
sorry,SORI,NO
où,OU,YES
monfort,MONFOR,NO
vasi,VASI,NO
flasques,FLASK,YES
jvous,JVOU,NO
enplatterer,ANPLATER,NO
verse,VERS,YES
dorine,DORIN,NO
flasque,FLASK,YES
georgia,JEORJIA,NO
yavait,IAVAI,NO
voix,VOI,YES
réputation,REPUTASION,YES
happier☹,API,NO
tandis,TANDI,NO
voit,VOI,YES
sausset,SOS,NO
voir,VOIR,YES
vois,VOI,YES
qques,KE,NO
sangre,SANGR,NO
called,KAL,NO
rédige,REDIJ,YES
oulalaaa,OULALA,NO
ouesh”,OU,NO
chambord,CHANBOR,NO
solution,SOLUSION,YES
resté,REST,YES
tills,TI,NO
cholesterol,KOLESTEROL,NO
actuellement,AKTUELEMAN,YES
heading,EADING,NO
clothes,KLOT,NO
quils,KIL,NO
babygirl,BABIJIRL,NO
pleure,PLER,YES
force,FORS,YES
ramage,RAMAJ,YES
godiche,GODICH,YES
déja,DEJA,NO
bouille,BOUIL,YES
bassinent,BASINAN,YES
ferrière,FERIER,YES
rappellait,RAPELAI,NO
clochards,KLOCHAR,YES
ganshoren,GANSORAN,NO
pleurs,PLER,YES
gâchée,GACH,YES
andré,ANDR,NO
even,EVAN,NO
râlent,RALAN,YES
rassemblant,RASANBLAN,YES
orchestre,ORKESTR,YES
veux,VE,YES
while,OUIL,NO
paname,PANAM,NO
lights,LI,NO
h&m,h&m,NO
rillettes,RILET,YES
sobre,SOBR,YES
chaleur,CHALER,YES
net,NE,YES
neu,NE,NO
ever,EV,NO
réforme,REFORM,YES
med,ME,NO
mamas,MAMA,NO
mef,MEF,NO
utilité,UTILIT,YES
gogols,GOGOL,NO
mec,MEK,YES
danseurs,DANSER,YES
mem,MEM,NO
rhinoplastie,RINOPLASTI,YES
aubry,OBRI,NO
men,MAN,NO
mei,MAI,NO
meh,ME,NO
marathonienne,MARATONIN,YES
met,ME,YES
vinden,VINDAN,NO
nicht,NICH,NO
concour,KONKOUR,NO
possibility,POSIBILITI,NO
mes,ME,YES
connecté,KONEKT,YES
active,AKTIV,YES
reçus,RESU,YES
maman,MAMAN,YES
yeuuuux,IEU,NO
phœnix,FENI,NO
naganne,NAGAN,NO
taper,TAP,YES
jsuis,JSUI,NO
parlant,PARLAN,YES
etttttttttt,ETT,NO
loos,LOU,NO
permis,PERMI,YES
credit,KREDI,NO
fajitas,FAJITA,NO
resto,RESTO,NO
omar,OMAR,NO
gamines,GAMIN,YES
dre,DR,NO
reste,REST,YES
tatie,TATI,NO
fantastic,FANTASTIK,NO
troller,TROL,NO
cravate,KRAVAT,YES
technique,TEKNIK,YES
matwaguette,MATOIGET,NO
county,KOUNTI,NO
mimi,MIMI,YES
jboycotte,JBOIKOT,NO
tonya,TONIA,NO
avantages,AVANTAJ,YES
ppl,PL,NO
précédentes,PRESEDANT,YES
twinsies,TOUINSI,NO
préfèrerais,PREFERERAI,NO
scandale,SKANDAL,YES
présence,PRESANS,YES
veaux,VO,YES
pulp,PULP,NO
rajouter,RAJOUT,YES
encadrer,ANKADR,YES
barks,BARK,NO
normalement,NORMALEMAN,YES
dominicana,DOMINIKANA,NO
entzheim,ANTZEIM,NO
cali,KALI,NO
call,KAL,NO
calm,KALM,NO
typo,TIPO,YES
recommend,REKOMAN,NO
foire,FOIR,YES
cala,KALA,YES
deeeeliiiivrreeee,DELIVRE,NO
type,TIP,YES
cale,KAL,YES
cetelem,SETELEM,NO
stepsons,STEPSON,NO
félicitation,FELISITASION,YES
missfrance2014,MISFRANS,NO
missfrance2015,MISFRANS,NO
supporters,SUPORTER,YES
jolieee,JOLIE,NO
acharnez,ACHARNE,YES
under,UND,NO
wars,OIR,NO
alsacien,ALSASIAN,YES
berlin,BERLIN,YES
plouvorn,PLOUVORN,NO
biatch,BIATCH,NO
pisciculteur,PISIKULTER,YES
reichmann,RAICHMAN,NO
agréable,AGREABL,YES
unas,UNA,NO
rooh,ROU,NO
flora,FLORA,NO
room,ROUM,NO
allezzzz,ALEZ,NO
guilleret,GIER,YES
worth,OR,NO
hizo,IZO,NO
knutange,KNUTANJ,NO
parie,PARI,YES
senii,SENI,NO
guise,GIS,YES
tizote,TIZOT,NO
jver,JV,NO
vodka,VODKA,YES
candidature,KANDIDATUR,YES
jveu,JV,NO
give,JIV,NO
fichu,FICHU,YES
absolument,ABSOLUMAN,YES
stressing,STRESING,NO
dôme,DOM,YES
honey,ONAI,NO
homie,OMI,NO
baraque,BARAK,YES
m’en,MAN,NO
guyanne,GIAN,NO
fiche,FICH,YES
mdrrrrrrrrrr,MDRRR,NO
clœin,KLEIN,NO
idéal,IDEAL,YES
thilleman,TILEMAN,NO
exotisme,EXOTISM,YES
ghapon,GAPON,NO
soignons,SOINION,YES
enlève,ANLEV,YES
braids,BRAI,NO
veuillez,VEI,NO
amazing,AMAZING,NO
oklm,OKLM,NO
foiré,FOIR,YES
quoi,KOI,YES
parmis,PARMI,NO
neuf,NEF,YES
copinette,KOPINET,NO
tchek,TCHEK,NO
laide,LAID,YES
exposé,EXPOS,YES
prévenir,PREVENIR,YES
lozère,LOZER,NO
troye,TROI,NO
laids,LAI,YES
ove,OV,YES
president,PRESIDAN,NO
finalistestu,FINALISTESTU,NO
shirt,CHIR,NO
comte,KONT,YES
pô,PO,NO
stressant,STRESAN,YES
déçus,DESU,YES
yess,IE,NO
exhorter,EXORT,YES
think,TINK,NO
yaurait,IORAI,NO
bahasa,BASA,NO
parcours,PARKOUR,YES
goodbye,GOUDBI,NO
resplandissante,RESPLANDISANT,NO
papeete,PAPET,NO
leggings,LEJING,YES
surmenet,SURMAN,NO
appréciaient,APRESIN,YES
adeptes,ADEPT,YES
fifa,FIFA,NO
yarışması,IARIMASI,NO
ekkr,EKR,NO
banget,BANJ,NO
espérons,ESPERON,YES
appareil,APARAIL,YES
réaliseras,REALISERA,YES
ecoiffier,EKOIFI,NO
wooooorld,OURL,NO
clave,KLAV,YES
mariée,MARI,YES
codés,KOD,YES
afin,AFIN,NO
decu,DEKU,NO
moitié,MOITI,YES
envrai,ANVRAI,NO
before,BEFOR,NO
tooilove&miss,TOUILOVEMI,NO
chatte,CHAT,YES
gente,JANT,YES
pologne,POLON,NO
crew,KREW,NO
better,BET,NO
switché,SOUITCH,NO
esscuzé,ESKUZ,NO
weeks,WEK,NO
fiiiière,FIER,NO
varesnes,VARESN,NO
anim,ANIM,NO
victimes,VIKTIM,YES
vivre,VIVR,YES
sfait,SFAI,NO
lannoy,LANOI,NO
skzklqbsh,SKZKLKBCH,NO
considéré,KONSIDER,YES
fabiola,FABIOLA,NO
scarlette,SKARLET,NO
ania,ANIA,NO
often,OFTAN,NO
mxm,MXM,NO
promis,PROMI,YES
stealin,STEALIN,NO
inconnues,INKONU,YES
one,ON,NO
daube,DOB,YES
anis,ANI,YES
cum°,KUM,NO
euuuh,EU,NO
grammar,GRAMAR,NO
dégage,DEGAJ,YES
bons,BON,YES
aucun,OKUN,YES
rostrenen,ROSTRENAN,NO
lucy,LUSI,NO
baylor,BAILOR,NO
lorenz,LORANZ,NO
bonn,BON,NO
couronner,KOURON,YES
couronnes,KOURON,YES
zappé,ZAP,YES
drole,DROL,NO
went,WAN,NO
bayeux,BAI,NO
oulah,OULA,NO
luck,LUK,NO
voilaaa,VOILA,NO
improvise,INPROVIS,YES
chiot,CHIO,YES
doux,DOU,YES
kodie,KODI,NO
furieux,FURI,YES
aide,AID,YES
créer,KR,YES
milan,MILAN,YES
chouchoute,CHOUCHOUT,YES
rolalala,ROLALALA,NO
jours,JOUR,YES
doug,DOUG,NO
convaincue,KONVINKU,YES
effectivement,EFEKTIVEMAN,YES
québécois,KEBEKOI,YES
doul,DOUL,NO
sounds,SOUN,NO
plages,PLAJ,YES
carency,KARANSI,NO
tfacon,TFAKON,NO
langue,LANG,YES
muero,MUERO,NO
crucial,KRUSIAL,YES
sparkly,SPARKLI,NO
acteur,AKTER,YES
mccarthy,MKARTI,NO
content,KONTAN,YES
contenu,KONTENU,YES
targuer,TARG,YES
estbrest,ESTBRES,NO
ouaiiiiiis,OII,NO
retourner,RETOURN,YES
nourriture,NOURITUR,YES
venezuela,VENEZUELA,NO
tendancieuses,TANDANSIES,YES
abats,ABA,YES
sincérité,SINSERIT,YES
foto,FOTO,NO
grease,GREAS,NO
turning,TURNING,NO
actuelle,AKTUEL,YES
guéret,GER,YES
douceur,DOUSER,YES
remplaçante,RANPLASANT,YES
fave,FAV,NO
ramos,RAMO,NO
répercussion,REPERKUSION,YES
poisse,POIS,YES
entrar,ANTRAR,NO
favs,FAV,NO
pretend,PRETAN,NO
boooosh,BOUCH,NO
fotp,FOTP,NO
américains,AMERIKIN,YES
représentent,REPRESANTAN,YES
loup,LOU,YES
lour,LOUR,NO
cosmic,KOSMIK,NO
graaaave,GRAV,NO
leila,LAILA,NO
garges,GARJ,NO
dédicace,DEDIKAS,YES
isn,ISN,NO
representant,REPRESANTAN,NO
isa,ISA,NO
hannibal,ANIBAL,NO
méry,MERI,NO
enjoy,ANJOI,NO
longue,LONG,YES
einer,AIN,NO
features,FEATUR,NO
grade,GRAD,YES
chèque,CHEK,YES
louperas,LOUPERA,YES
soutif,SOUTIF,NO
heureusement,ERESEMAN,YES
visionnage,VISIONAJ,NO
enfuie,ANFUI,YES
einen,AINAN,NO
justes,JUST,YES
hood,OU,NO
charlène,CHARLAN,NO
rigolerait,RIGOLERAI,YES
métisse,METIS,YES
girly,JIRLI,NO
surement,SUREMAN,NO
girls,JIRL,YES
bzzez,BZ,NO
outai,OUTAI,NO
phones,FON,YES
bergues,BERG,NO
hollywood,OLIOU,NO
perquisite,PERKISIT,NO
dédicacée,DEDIKAS,YES
visiblement,VISIBLEMAN,YES
le point,LEPOIN,NO
plaint,PLIN,YES
ravis,RAVI,YES
ravir,RAVIR,YES
parlons,PARLON,YES
gym,JIM,NO
doulin,DOULIN,NO
ennuyer,ANUI,YES
chehma,CHEMA,NO
ouaisbm,OISBM,NO
aquitaine,AKITAIN,YES
croisés,KROIS,YES
digo,DIGO,NO
niaise,NIAIS,YES
cernes,SERN,YES
marié,MARI,YES
gretchen,GRETCHAN,NO
pluie,PLUI,YES
begins,BEJIN,NO
distance,DISTANS,YES
smoak,SMOAK,NO
cetait,SETAI,NO
mattei,MATAI,NO
hors,OR,YES
mattel,MATEL,NO
twittem,TOUITEM,NO
mashalla,MACHALA,NO
rabat,RABA,YES
williams,OUILIAM,YES
foutent,FOUTAN,YES
pandi,PANDI,NO
mini,MINI,YES
metis,METI,NO
recommence,REKOMANS,YES
attendezall,ATANDEZAL,NO
baptou,BATOU,NO
telle,TEL,YES
jerem,JEREM,NO
mine,MIN,YES
ginger,JINJ,NO
aaawaa,AOI,NO
elav8,ELAV,NO
wooow,OUW,NO
seen,SAN,NO
pétage,PETAJ,NO
mins,MIN,NO
caler,KAL,YES
minu,MINU,NO
powerlift,POUERLIF,NO
ilana,ILANA,NO
permets,PERM,YES
ilang,ILAN,NO
métissé,METIS,YES
tourne,TOURN,YES
avion,AVION,YES
fooooort,FOUR,NO
voudront,VOUDRON,YES
moscou,MOSKOU,NO
faveur,FAVER,YES
niece,NIES,NO
panties,PANTI,NO
chosification,CHOSIFIKASION,NO
koko,KOKO,NO
timal,TIMAL,NO
maris,MARI,YES
jehengnehehehhehehe,JANEEE,NO
rapelais,RAPELAI,NO
marin,MARIN,YES
dessu,DESU,NO
entendaient,ANTANDIN,YES
regular,REGULAR,NO
vérifier,VERIFI,YES
lâchent,LACHAN,YES
marie,MARI,YES
somme,SOM,YES
fessiers,FESIER,YES
ministres,MINISTR,YES
don,DON,YES
mignonne,MINION,YES
entrain,ANTRIN,YES
dom,DON,YES
m,m,NO
dog,DOG,NO
doe,DO,NO
psychology,PSIKOLOJI,NO
pronostics,PRONOSTIK,YES
definitely,DEFINITELI,NO
prostituées,PROSTITU,YES
ficelo,FISELO,NO
dos,DO,YES
certainement,SERTAINEMAN,YES
yessssssss,IESS,NO
dou,DOU,NO
vertigineusement,VERTIJINESEMAN,YES
gautum,GOTUM,NO
armagnac,ARMANIAK,YES
quesque,KESK,NO
hunger,UNJ,NO
minta,MINTA,NO
retire,RETIR,YES
villers,VILER,NO
ending,ANDING,NO
parano,PARANO,NO
filtre,FILTR,YES
pfpf,PFPF,NO
chrjfv,KRJFV,NO
inédits,INEDI,YES
sarrazac,SARAZAK,NO
attribué,ATRIBU,YES
préférée,PREFER,YES
détrône,DETRON,YES
explain,EXPLIN,NO
kabaddi,KABADI,NO
daesh,DE,NO
lauréate,LOREAT,YES
folies,FOLI,YES
mdrrrrroflalldlqlfl,MDRROFLALDLKLFL,NO
folks,FOLK,NO
centurion,SANTURION,YES
tenéis,TENAI,NO
préférés,PREFER,YES
vaches,VACH,YES
monica,MONIKA,NO
terieux,TERI,NO
unanimité,UNANIMIT,YES
stop,STOP,YES
profundis,PROFINDI,NO
appetizer,APETIZ,NO
vites,VIT,NO
mancunien,MANKUNIN,NO
recalée,REKAL,YES
inceste,INSEST,YES
plein,PLIN,YES
bat,BA,YES
sortir,SORTIR,YES
bar,BAR,YES
bas,BA,YES
marque,MARK,YES
entretenir,ANTRETENIR,YES
askiparait,ASKIPARAI,NO
griller,GRIL,YES
bay,BAI,NO
tindé,TIND,NO
bag,BAG,NO
bad,BA,NO
bae,BA,NO
bac,BAK,YES
pontault,PONTOLT,NO
ban,BAN,YES
bal,BAL,YES
bah,BA,YES
ardennes,ARDAN,NO
prets,PR,NO
oeuil,EIL,NO
julien,JULIN,YES
rockstar,ROKSTAR,NO
sublaïme,SUBLAIM,NO
fluffy,FLUFI,NO
maigres,MAIGR,YES
lisse,LIS,YES
professionnel,PROFESIONEL,YES
allure,ALUR,YES
orge,ORJ,YES
joliement,JOLIEMAN,NO
regardiez,REGARDI,YES
situation,SITUASION,YES
brazil,BRAZIL,NO
voyage,VOIAJ,YES
praying,PRAING,NO
zach,ZACH,NO
profilage,PROFIAJ,YES
ciaaao,SIAO,NO
héritiers,ERITIER,YES
remporter,RANPORT,YES
future,FUTUR,YES
sais,SAI,YES
roussi,ROUSI,YES
pokora,POKORA,NO
traîneau,TRAINO,YES
concurense,KONKURANS,NO
lazy,LAZI,NO
omg,OMG,NO
tendance,TANDANS,YES
omd,OM,NO
vaux,VO,YES
wllh,WL,NO
team,TEAM,NO
rouleaux,ROULO,YES
tricheurs,TRICHER,YES
maillots,MAIO,YES
vernon,VERNON,NO
omw,OMW,NO
twerkeuse,TWERKES,NO
forceur,FORSER,YES
olimpico,OLINPIKO,NO
cousin,KOUSIN,YES
ptdrrrrrr,PTDRR,NO
prévu,PREVU,YES
unr,UNR,NO
mayotte,MAIOT,NO
retardmais,RETARDMAI,NO
jaurai,JORAI,NO
against,AGIN,NO
una,UNA,NO
protection,PROTEKSION,YES
und,UN,NO
une,UN,YES
fangirl,FANJIRL,NO
ung,UNG,NO
uglyducklings,UGLIDUKLING,NO
tenduuuuuues,TANDUU,NO
jouons,JOUON,YES
enzo,ANZO,NO
bourrés,BOUR,YES
lévrier,LEVRI,YES
ailleirs,AILAIR,NO
inexistante,INEXISTANT,YES
yaas,IA,NO
gère,JER,YES
meskine,MESKIN,NO
meskina,MESKINA,NO
bourrée,BOUR,YES
tiana,TIANA,NO
sao,SAO,NO
rusty,RUSTI,NO
okaye,OKAI,NO
euhhh,EH,NO
paillettes,PAIET,YES
havin,AVIN,NO
youuuuuu,IOUU,NO
three,TR,NO
moulah,MOULA,NO
milieu,MILI,YES
puissance,PUISANS,YES
sac,SAK,YES
recognised,REKONIS,NO
relisant,RELISAN,YES
douille,DOUIL,YES
okays,OKAI,NO
basic,BASIK,NO
phénix,FENI,YES
lovely,LOVELI,NO
mattent,MATAN,NO
idol,IDOL,NO
ingrats,INGRA,YES
website,WEBSIT,NO
osny,OSNI,NO
yessssss,IES,NO
soooooo,SOU,NO
stresser,STRES,YES
pueden,PUEDAN,NO
sunshine,SINSIN,NO
châtaignes,CHATAIN,YES
regretter,REGRET,YES
lene,LAN,NO
allez,AL,YES
essayant,ESAIAN,YES
saoûle,SOUL,NO
lebih,LEBI,NO
piste,PIST,YES
revenons,REVENON,YES
entraîneur,ANTRAINER,YES
kota,KOTA,NO
figuration,FIGURASION,YES
crêpage,KREPAJ,YES
exception,EXSEPSION,YES
consécutif,KONSEKUTIF,YES
soznot,SOZNO,NO
woah,OA,NO
puuuuuteeeeeee,PUUTEE,NO
tastes,TAST,NO
resume,RESUM,NO
seras,SERA,YES
adorerait,ADORERAI,YES
manche°,MANCH,NO
near,NEAR,NO
slo,SLO,NO
vraies,VRAI,YES
serai,SERAI,YES
mangerai,MANJERAI,YES
balance,BALANS,YES
servit,SERVI,YES
respecté,RESPEKT,YES
confondus,KONFONDU,YES
cana,KANA,YES
crévent,KREVAN,NO
ir,IR,NO
iu,IU,NO
it,it,NO
gifle,JIFL,YES
